Tag Name,Address,Data Type,Respect Data Type,Client Access,Scan Rate,Scaling,Raw Low,Raw High,Scaled Low,Scaled High,Scaled Data Type,Clamp Low,Clamp High,Eng Units,Description,Negate Value
Sine76,"SINE (500, -20.000000, 80.000000, 2.000000, 0)",Double,1,RO,500,,,,,,,,,,bb2,
Sine77,"SINE (1600, -20.000000, 80.000000, 2.000000, 0)",Double,1,RO,1600,,,,,,,,,,bb2,
Sine78,"SINE (1400, -20.000000, 80.000000, 2.000000, 0)",Double,1,RO,1400,,,,,,,,,,bb2,
Sine79,"SINE (900, -20.000000, 80.000000, 2.000000, 0)",Double,1,RO,900,,,,,,,,,,bb2,
Sine80,"SINE (1800, -20.000000, 80.000000, 2.000000, 0)",Double,1,RO,1800,,,,,,,,,,bb2,
Sine81,"SINE (400, -20.000000, 80.000000, 2.000000, 0)",Double,1,RO,400,,,,,,,,,,bb2,
Sine82,"SINE (1900, -20.000000, 80.000000, 2.000000, 0)",Double,1,RO,1900,,,,,,,,,,bb2,
Sine83,"SINE (1600, -20.000000, 80.000000, 2.000000, 0)",Double,1,RO,1600,,,,,,,,,,bb2,
Sine84,"SINE (1800, -20.000000, 80.000000, 2.000000, 0)",Double,1,RO,1800,,,,,,,,,,bb2,
Sine85,"SINE (1800, -20.000000, 80.000000, 2.000000, 0)",Double,1,RO,1800,,,,,,,,,,bb2,
Sine86,"SINE (1800, -20.000000, 80.000000, 2.000000, 0)",Double,1,RO,1800,,,,,,,,,,bb2,
Sine87,"SINE (800, -20.000000, 80.000000, 2.000000, 0)",Double,1,RO,800,,,,,,,,,,bb2,
Sine88,"SINE (800, -20.000000, 80.000000, 2.000000, 0)",Double,1,RO,800,,,,,,,,,,bb2,
Sine89,"SINE (1500, -20.000000, 80.000000, 2.000000, 0)",Double,1,RO,1500,,,,,,,,,,bb2,
Sine90,"SINE (400, -20.000000, 80.000000, 2.000000, 0)",Double,1,RO,400,,,,,,,,,,bb2,
Sine91,"SINE (900, -20.000000, 80.000000, 2.000000, 0)",Double,1,RO,900,,,,,,,,,,bb2,
Sine92,"SINE (500, -20.000000, 80.000000, 2.000000, 0)",Double,1,RO,500,,,,,,,,,,bb2,
Sine93,"SINE (1000, -20.000000, 80.000000, 2.000000, 0)",Double,1,RO,1000,,,,,,,,,,bb2,
Sine94,"SINE (100, -20.000000, 80.000000, 2.000000, 0)",Double,1,RO,100,,,,,,,,,,bb2,
Sine95,"SINE (900, -20.000000, 80.000000, 2.000000, 0)",Double,1,RO,900,,,,,,,,,,bb2,
Sine96,"SINE (1300, -20.000000, 80.000000, 2.000000, 0)",Double,1,RO,1300,,,,,,,,,,bb2,
Sine97,"SINE (800, -20.000000, 80.000000, 2.000000, 0)",Double,1,RO,800,,,,,,,,,,bb2,
Sine98,"SINE (500, -20.000000, 80.000000, 2.000000, 0)",Double,1,RO,500,,,,,,,,,,bb2,
Sine99,"SINE (500, -20.000000, 80.000000, 2.000000, 0)",Double,1,RO,500,,,,,,,,,,bb2,
Sine100,"SINE (900, -20.000000, 80.000000, 2.000000, 0)",Double,1,RO,900,,,,,,,,,,bb2,
Sine101,"SINE (1000, -20.000000, 80.000000, 2.000000, 0)",Double,1,RO,1000,,,,,,,,,,bb2,
Sine102,"SINE (500, -20.000000, 80.000000, 2.000000, 0)",Double,1,RO,500,,,,,,,,,,bb2,
Sine103,"SINE (100, -20.000000, 80.000000, 2.000000, 0)",Double,1,RO,100,,,,,,,,,,bb2,
Sine104,"SINE (900, -20.000000, 80.000000, 2.000000, 0)",Double,1,RO,900,,,,,,,,,,bb2,
Sine105,"SINE (1900, -20.000000, 80.000000, 2.000000, 0)",Double,1,RO,1900,,,,,,,,,,bb2,
Sine106,"SINE (1100, -20.000000, 80.000000, 2.000000, 0)",Double,1,RO,1100,,,,,,,,,,bb2,
Sine107,"SINE (800, -20.000000, 80.000000, 2.000000, 0)",Double,1,RO,800,,,,,,,,,,bb2,
Sine108,"SINE (1600, -20.000000, 80.000000, 2.000000, 0)",Double,1,RO,1600,,,,,,,,,,bb2,
Sine109,"SINE (100, -20.000000, 80.000000, 2.000000, 0)",Double,1,RO,100,,,,,,,,,,bb2,
Sine110,"SINE (100, -20.000000, 80.000000, 2.000000, 0)",Double,1,RO,100,,,,,,,,,,bb2,
Sine111,"SINE (1800, -20.000000, 80.000000, 2.000000, 0)",Double,1,RO,1800,,,,,,,,,,bb2,
Sine112,"SINE (300, -20.000000, 80.000000, 2.000000, 0)",Double,1,RO,300,,,,,,,,,,bb2,
Sine113,"SINE (1200, -20.000000, 80.000000, 2.000000, 0)",Double,1,RO,1200,,,,,,,,,,bb2,
Sine114,"SINE (1400, -20.000000, 80.000000, 2.000000, 0)",Double,1,RO,1400,,,,,,,,,,bb2,
Sine115,"SINE (1000, -20.000000, 80.000000, 2.000000, 0)",Double,1,RO,1000,,,,,,,,,,bb2,
Sine116,"SINE (800, -20.000000, 80.000000, 2.000000, 0)",Double,1,RO,800,,,,,,,,,,bb2,
Sine117,"SINE (1900, -20.000000, 80.000000, 2.000000, 0)",Double,1,RO,1900,,,,,,,,,,bb2,
Sine118,"SINE (100, -20.000000, 80.000000, 2.000000, 0)",Double,1,RO,100,,,,,,,,,,bb2,
Sine119,"SINE (1100, -20.000000, 80.000000, 2.000000, 0)",Double,1,RO,1100,,,,,,,,,,bb2,
Sine120,"SINE (100, -20.000000, 80.000000, 2.000000, 0)",Double,1,RO,200,,,,,,,,,,bb2,
Sine121,"SINE (800, -20.000000, 80.000000, 2.000000, 0)",Double,1,RO,800,,,,,,,,,,bb2,
Sine122,"SINE (600, -20.000000, 80.000000, 2.000000, 0)",Double,1,RO,600,,,,,,,,,,bb2,
Sine123,"SINE (800, -20.000000, 80.000000, 2.000000, 0)",Double,1,RO,800,,,,,,,,,,bb2,
Sine124,"SINE (400, -20.000000, 80.000000, 2.000000, 0)",Double,1,RO,400,,,,,,,,,,bb2,
Sine125,"SINE (400, -20.000000, 80.000000, 2.000000, 0)",Double,1,RO,400,,,,,,,,,,bb2,
Sine126,"SINE (1100, -20.000000, 80.000000, 2.000000, 0)",Double,1,RO,1100,,,,,,,,,,bb2,
Sine127,"SINE (1100, -20.000000, 80.000000, 2.000000, 0)",Double,1,RO,1100,,,,,,,,,,bb2,
Sine128,"SINE (300, -20.000000, 80.000000, 2.000000, 0)",Double,1,RO,300,,,,,,,,,,bb2,
Sine129,"SINE (1500, -20.000000, 80.000000, 2.000000, 0)",Double,1,RO,1500,,,,,,,,,,bb2,
Sine130,"SINE (300, -20.000000, 80.000000, 2.000000, 0)",Double,1,RO,300,,,,,,,,,,bb2,
Sine131,"SINE (400, -20.000000, 80.000000, 2.000000, 0)",Double,1,RO,400,,,,,,,,,,bb2,
Sine132,"SINE (1100, -20.000000, 80.000000, 2.000000, 0)",Double,1,RO,1100,,,,,,,,,,bb2,
Sine133,"SINE (1200, -20.000000, 80.000000, 2.000000, 0)",Double,1,RO,1200,,,,,,,,,,bb2,
Sine134,"SINE (100, -20.000000, 80.000000, 2.000000, 0)",Double,1,RO,200,,,,,,,,,,bb2,
Sine135,"SINE (1600, -20.000000, 80.000000, 2.000000, 0)",Double,1,RO,1600,,,,,,,,,,bb2,
Sine136,"SINE (1300, -20.000000, 80.000000, 2.000000, 0)",Double,1,RO,1300,,,,,,,,,,bb2,
Sine137,"SINE (1900, -20.000000, 80.000000, 2.000000, 0)",Double,1,RO,1900,,,,,,,,,,bb2,
Sine138,"SINE (1700, -20.000000, 80.000000, 2.000000, 0)",Double,1,RO,1700,,,,,,,,,,bb2,
Sine139,"SINE (1000, -20.000000, 80.000000, 2.000000, 0)",Double,1,RO,1000,,,,,,,,,,bb2,
Sine140,"SINE (1800, -20.000000, 80.000000, 2.000000, 0)",Double,1,RO,1800,,,,,,,,,,bb2,
Sine141,"SINE (500, -20.000000, 80.000000, 2.000000, 0)",Double,1,RO,500,,,,,,,,,,bb2,
Sine142,"SINE (1500, -20.000000, 80.000000, 2.000000, 0)",Double,1,RO,1500,,,,,,,,,,bb2,
Sine143,"SINE (1100, -20.000000, 80.000000, 2.000000, 0)",Double,1,RO,1100,,,,,,,,,,bb2,
Sine144,"SINE (500, -20.000000, 80.000000, 2.000000, 0)",Double,1,RO,500,,,,,,,,,,bb2,
Sine145,"SINE (1600, -20.000000, 80.000000, 2.000000, 0)",Double,1,RO,1600,,,,,,,,,,bb2,
Sine146,"SINE (100, -20.000000, 80.000000, 2.000000, 0)",Double,1,RO,200,,,,,,,,,,bb2,
Sine147,"SINE (600, -20.000000, 80.000000, 2.000000, 0)",Double,1,RO,600,,,,,,,,,,bb2,
Sine148,"SINE (100, -20.000000, 80.000000, 2.000000, 0)",Double,1,RO,100,,,,,,,,,,bb2,
Sine149,"SINE (1300, -20.000000, 80.000000, 2.000000, 0)",Double,1,RO,1300,,,,,,,,,,bb2,
Sine150,"SINE (2000, -20.000000, 80.000000, 2.000000, 0)",Double,1,RO,2000,,,,,,,,,,bb2,
Sine151,"SINE (1200, -20.000000, 80.000000, 2.000000, 0)",Double,1,RO,1200,,,,,,,,,,bb2,
Sine152,"SINE (1500, -20.000000, 80.000000, 2.000000, 0)",Double,1,RO,1500,,,,,,,,,,bb2,
Sine153,"SINE (700, -20.000000, 80.000000, 2.000000, 0)",Double,1,RO,700,,,,,,,,,,bb2,
Sine154,"SINE (400, -20.000000, 80.000000, 2.000000, 0)",Double,1,RO,400,,,,,,,,,,bb2,
Sine155,"SINE (500, -20.000000, 80.000000, 2.000000, 0)",Double,1,RO,500,,,,,,,,,,bb2,
Sine156,"SINE (2000, -20.000000, 80.000000, 2.000000, 0)",Double,1,RO,2000,,,,,,,,,,bb2,
Sine157,"SINE (1300, -20.000000, 80.000000, 2.000000, 0)",Double,1,RO,1300,,,,,,,,,,bb2,
Sine158,"SINE (1100, -20.000000, 80.000000, 2.000000, 0)",Double,1,RO,1100,,,,,,,,,,bb2,
Sine159,"SINE (600, -20.000000, 80.000000, 2.000000, 0)",Double,1,RO,600,,,,,,,,,,bb2,
Sine160,"SINE (1800, -20.000000, 80.000000, 2.000000, 0)",Double,1,RO,1800,,,,,,,,,,bb2,
Sine161,"SINE (1600, -20.000000, 80.000000, 2.000000, 0)",Double,1,RO,1600,,,,,,,,,,bb2,
Sine162,"SINE (2000, -20.000000, 80.000000, 2.000000, 0)",Double,1,RO,2000,,,,,,,,,,bb2,
Sine163,"SINE (800, -20.000000, 80.000000, 2.000000, 0)",Double,1,RO,800,,,,,,,,,,bb2,
Sine164,"SINE (1300, -20.000000, 80.000000, 2.000000, 0)",Double,1,RO,1300,,,,,,,,,,bb2,
Sine165,"SINE (400, -20.000000, 80.000000, 2.000000, 0)",Double,1,RO,400,,,,,,,,,,bb2,
Sine166,"SINE (2000, -20.000000, 80.000000, 2.000000, 0)",Double,1,RO,2000,,,,,,,,,,bb2,
Sine167,"SINE (1000, -20.000000, 80.000000, 2.000000, 0)",Double,1,RO,1000,,,,,,,,,,bb2,
Sine168,"SINE (700, -20.000000, 80.000000, 2.000000, 0)",Double,1,RO,700,,,,,,,,,,bb2,
Sine169,"SINE (1200, -20.000000, 80.000000, 2.000000, 0)",Double,1,RO,1200,,,,,,,,,,bb2,
Sine170,"SINE (100, -20.000000, 80.000000, 2.000000, 0)",Double,1,RO,100,,,,,,,,,,bb2,
Sine171,"SINE (1600, -20.000000, 80.000000, 2.000000, 0)",Double,1,RO,1600,,,,,,,,,,bb2,
Sine172,"SINE (1700, -20.000000, 80.000000, 2.000000, 0)",Double,1,RO,1700,,,,,,,,,,bb2,
Sine173,"SINE (100, -20.000000, 80.000000, 2.000000, 0)",Double,1,RO,200,,,,,,,,,,bb2,
Sine174,"SINE (1700, -20.000000, 80.000000, 2.000000, 0)",Double,1,RO,1700,,,,,,,,,,bb2,
Sine175,"SINE (2000, -20.000000, 80.000000, 2.000000, 0)",Double,1,RO,2000,,,,,,,,,,bb2,
Sine176,"SINE (1200, -20.000000, 80.000000, 2.000000, 0)",Double,1,RO,1200,,,,,,,,,,bb2,
Sine177,"SINE (1300, -20.000000, 80.000000, 2.000000, 0)",Double,1,RO,1300,,,,,,,,,,bb2,
Sine178,"SINE (100, -20.000000, 80.000000, 2.000000, 0)",Double,1,RO,200,,,,,,,,,,bb2,
Sine179,"SINE (1800, -20.000000, 80.000000, 2.000000, 0)",Double,1,RO,1800,,,,,,,,,,bb2,
Sine180,"SINE (700, -20.000000, 80.000000, 2.000000, 0)",Double,1,RO,700,,,,,,,,,,bb2,
Sine181,"SINE (100, -20.000000, 80.000000, 2.000000, 0)",Double,1,RO,200,,,,,,,,,,bb2,
Sine182,"SINE (400, -20.000000, 80.000000, 2.000000, 0)",Double,1,RO,400,,,,,,,,,,bb2,
Sine183,"SINE (1700, -20.000000, 80.000000, 2.000000, 0)",Double,1,RO,1700,,,,,,,,,,bb2,
Sine184,"SINE (100, -20.000000, 80.000000, 2.000000, 0)",Double,1,RO,200,,,,,,,,,,bb2,
Sine185,"SINE (1800, -20.000000, 80.000000, 2.000000, 0)",Double,1,RO,1800,,,,,,,,,,bb2,
Sine186,"SINE (300, -20.000000, 80.000000, 2.000000, 0)",Double,1,RO,300,,,,,,,,,,bb2,
Sine187,"SINE (600, -20.000000, 80.000000, 2.000000, 0)",Double,1,RO,600,,,,,,,,,,bb2,
Sine188,"SINE (600, -20.000000, 80.000000, 2.000000, 0)",Double,1,RO,600,,,,,,,,,,bb2,
Sine189,"SINE (400, -20.000000, 80.000000, 2.000000, 0)",Double,1,RO,400,,,,,,,,,,bb2,
Sine190,"SINE (1000, -20.000000, 80.000000, 2.000000, 0)",Double,1,RO,1000,,,,,,,,,,bb2,
Sine191,"SINE (2000, -20.000000, 80.000000, 2.000000, 0)",Double,1,RO,2000,,,,,,,,,,bb2,
Sine192,"SINE (1200, -20.000000, 80.000000, 2.000000, 0)",Double,1,RO,1200,,,,,,,,,,bb2,
Sine193,"SINE (1500, -20.000000, 80.000000, 2.000000, 0)",Double,1,RO,1500,,,,,,,,,,bb2,
Sine194,"SINE (100, -20.000000, 80.000000, 2.000000, 0)",Double,1,RO,100,,,,,,,,,,bb2,
Sine195,"SINE (600, -20.000000, 80.000000, 2.000000, 0)",Double,1,RO,600,,,,,,,,,,bb2,
Sine196,"SINE (500, -20.000000, 80.000000, 2.000000, 0)",Double,1,RO,500,,,,,,,,,,bb2,
Sine197,"SINE (400, -20.000000, 80.000000, 2.000000, 0)",Double,1,RO,400,,,,,,,,,,bb2,
Sine198,"SINE (1900, -20.000000, 80.000000, 2.000000, 0)",Double,1,RO,1900,,,,,,,,,,bb2,
Sine199,"SINE (1000, -20.000000, 80.000000, 2.000000, 0)",Double,1,RO,1000,,,,,,,,,,bb2,
Sine200,"SINE (400, -20.000000, 80.000000, 2.000000, 0)",Double,1,RO,400,,,,,,,,,,bb2,
Sine201,"SINE (300, -20.000000, 80.000000, 2.000000, 0)",Double,1,RO,300,,,,,,,,,,bb2,
Sine202,"SINE (300, -20.000000, 80.000000, 2.000000, 0)",Double,1,RO,300,,,,,,,,,,bb2,
Sine203,"SINE (900, -20.000000, 80.000000, 2.000000, 0)",Double,1,RO,900,,,,,,,,,,bb2,
Sine204,"SINE (500, -20.000000, 80.000000, 2.000000, 0)",Double,1,RO,500,,,,,,,,,,bb2,
Sine205,"SINE (1600, -20.000000, 80.000000, 2.000000, 0)",Double,1,RO,1600,,,,,,,,,,bb2,
Sine206,"SINE (700, -20.000000, 80.000000, 2.000000, 0)",Double,1,RO,700,,,,,,,,,,bb2,
Sine207,"SINE (1600, -20.000000, 80.000000, 2.000000, 0)",Double,1,RO,1600,,,,,,,,,,bb2,
Sine208,"SINE (1700, -20.000000, 80.000000, 2.000000, 0)",Double,1,RO,1700,,,,,,,,,,bb2,
Sine209,"SINE (1900, -20.000000, 80.000000, 2.000000, 0)",Double,1,RO,1900,,,,,,,,,,bb2,
Sine210,"SINE (700, -20.000000, 80.000000, 2.000000, 0)",Double,1,RO,700,,,,,,,,,,bb2,
Sine211,"SINE (700, -20.000000, 80.000000, 2.000000, 0)",Double,1,RO,700,,,,,,,,,,bb2,
Sine212,"SINE (700, -20.000000, 80.000000, 2.000000, 0)",Double,1,RO,700,,,,,,,,,,bb2,
Sine213,"SINE (1100, -20.000000, 80.000000, 2.000000, 0)",Double,1,RO,1100,,,,,,,,,,bb2,
Sine214,"SINE (1100, -20.000000, 80.000000, 2.000000, 0)",Double,1,RO,1100,,,,,,,,,,bb2,
Sine215,"SINE (800, -20.000000, 80.000000, 2.000000, 0)",Double,1,RO,800,,,,,,,,,,bb2,
Sine216,"SINE (900, -20.000000, 80.000000, 2.000000, 0)",Double,1,RO,900,,,,,,,,,,bb2,
Sine217,"SINE (800, -20.000000, 80.000000, 2.000000, 0)",Double,1,RO,800,,,,,,,,,,bb2,
Sine218,"SINE (600, -20.000000, 80.000000, 2.000000, 0)",Double,1,RO,600,,,,,,,,,,bb2,
Sine219,"SINE (1300, -20.000000, 80.000000, 2.000000, 0)",Double,1,RO,1300,,,,,,,,,,bb2,
Sine220,"SINE (1400, -20.000000, 80.000000, 2.000000, 0)",Double,1,RO,1400,,,,,,,,,,bb2,
Sine221,"SINE (1000, -20.000000, 80.000000, 2.000000, 0)",Double,1,RO,1000,,,,,,,,,,bb2,
Sine222,"SINE (1700, -20.000000, 80.000000, 2.000000, 0)",Double,1,RO,1700,,,,,,,,,,bb2,
Sine223,"SINE (700, -20.000000, 80.000000, 2.000000, 0)",Double,1,RO,700,,,,,,,,,,bb2,
Sine224,"SINE (2000, -20.000000, 80.000000, 2.000000, 0)",Double,1,RO,2000,,,,,,,,,,bb2,
Sine225,"SINE (400, -20.000000, 80.000000, 2.000000, 0)",Double,1,RO,400,,,,,,,,,,bb2,
Sine226,"SINE (700, -20.000000, 80.000000, 2.000000, 0)",Double,1,RO,700,,,,,,,,,,bb2,
Sine227,"SINE (1900, -20.000000, 80.000000, 2.000000, 0)",Double,1,RO,1900,,,,,,,,,,bb2,
Sine228,"SINE (1100, -20.000000, 80.000000, 2.000000, 0)",Double,1,RO,1100,,,,,,,,,,bb2,
Sine229,"SINE (1100, -20.000000, 80.000000, 2.000000, 0)",Double,1,RO,1100,,,,,,,,,,bb2,
Sine230,"SINE (600, -20.000000, 80.000000, 2.000000, 0)",Double,1,RO,600,,,,,,,,,,bb2,
Sine231,"SINE (600, -20.000000, 80.000000, 2.000000, 0)",Double,1,RO,600,,,,,,,,,,bb2,
Sine232,"SINE (600, -20.000000, 80.000000, 2.000000, 0)",Double,1,RO,600,,,,,,,,,,bb2,
Sine233,"SINE (1300, -20.000000, 80.000000, 2.000000, 0)",Double,1,RO,1300,,,,,,,,,,bb2,
Sine234,"SINE (700, -20.000000, 80.000000, 2.000000, 0)",Double,1,RO,700,,,,,,,,,,bb2,
Sine235,"SINE (300, -20.000000, 80.000000, 2.000000, 0)",Double,1,RO,300,,,,,,,,,,bb2,
Sine236,"SINE (900, -20.000000, 80.000000, 2.000000, 0)",Double,1,RO,900,,,,,,,,,,bb2,
Sine237,"SINE (100, -20.000000, 80.000000, 2.000000, 0)",Double,1,RO,100,,,,,,,,,,bb2,
Sine238,"SINE (300, -20.000000, 80.000000, 2.000000, 0)",Double,1,RO,300,,,,,,,,,,bb2,
Sine239,"SINE (800, -20.000000, 80.000000, 2.000000, 0)",Double,1,RO,800,,,,,,,,,,bb2,
Sine240,"SINE (600, -20.000000, 80.000000, 2.000000, 0)",Double,1,RO,600,,,,,,,,,,bb2,
Sine241,"SINE (1200, -20.000000, 80.000000, 2.000000, 0)",Double,1,RO,1200,,,,,,,,,,bb2,
Sine242,"SINE (1900, -20.000000, 80.000000, 2.000000, 0)",Double,1,RO,1900,,,,,,,,,,bb2,
Sine243,"SINE (600, -20.000000, 80.000000, 2.000000, 0)",Double,1,RO,600,,,,,,,,,,bb2,
Sine244,"SINE (100, -20.000000, 80.000000, 2.000000, 0)",Double,1,RO,100,,,,,,,,,,bb2,
Sine245,"SINE (1100, -20.000000, 80.000000, 2.000000, 0)",Double,1,RO,1100,,,,,,,,,,bb2,
Sine246,"SINE (100, -20.000000, 80.000000, 2.000000, 0)",Double,1,RO,200,,,,,,,,,,bb2,
Sine247,"SINE (1400, -20.000000, 80.000000, 2.000000, 0)",Double,1,RO,1400,,,,,,,,,,bb2,
Sine248,"SINE (300, -20.000000, 80.000000, 2.000000, 0)",Double,1,RO,300,,,,,,,,,,bb2,
Sine249,"SINE (500, -20.000000, 80.000000, 2.000000, 0)",Double,1,RO,500,,,,,,,,,,bb2,
Sine250,"SINE (1900, -20.000000, 80.000000, 2.000000, 0)",Double,1,RO,1900,,,,,,,,,,bb2,
Sine251,"SINE (1100, -20.000000, 80.000000, 2.000000, 0)",Double,1,RO,1100,,,,,,,,,,bb2,
Sine252,"SINE (1000, -20.000000, 80.000000, 2.000000, 0)",Double,1,RO,1000,,,,,,,,,,bb2,
Sine253,"SINE (1100, -20.000000, 80.000000, 2.000000, 0)",Double,1,RO,1100,,,,,,,,,,bb2,
Sine254,"SINE (1000, -20.000000, 80.000000, 2.000000, 0)",Double,1,RO,1000,,,,,,,,,,bb2,
Sine255,"SINE (1300, -20.000000, 80.000000, 2.000000, 0)",Double,1,RO,1300,,,,,,,,,,bb2,
Sine256,"SINE (600, -20.000000, 80.000000, 2.000000, 0)",Double,1,RO,600,,,,,,,,,,bb2,
Sine257,"SINE (1500, -20.000000, 80.000000, 2.000000, 0)",Double,1,RO,1500,,,,,,,,,,bb2,
Sine258,"SINE (1000, -20.000000, 80.000000, 2.000000, 0)",Double,1,RO,1000,,,,,,,,,,bb2,
Sine259,"SINE (400, -20.000000, 80.000000, 2.000000, 0)",Double,1,RO,400,,,,,,,,,,bb2,
Sine260,"SINE (1900, -20.000000, 80.000000, 2.000000, 0)",Double,1,RO,1900,,,,,,,,,,bb2,
Sine261,"SINE (500, -20.000000, 80.000000, 2.000000, 0)",Double,1,RO,500,,,,,,,,,,bb2,
Sine262,"SINE (1900, -20.000000, 80.000000, 2.000000, 0)",Double,1,RO,1900,,,,,,,,,,bb2,
Sine263,"SINE (1500, -20.000000, 80.000000, 2.000000, 0)",Double,1,RO,1500,,,,,,,,,,bb2,
Sine264,"SINE (1500, -20.000000, 80.000000, 2.000000, 0)",Double,1,RO,1500,,,,,,,,,,bb2,
Sine265,"SINE (300, -20.000000, 80.000000, 2.000000, 0)",Double,1,RO,300,,,,,,,,,,bb2,
Sine266,"SINE (1000, -20.000000, 80.000000, 2.000000, 0)",Double,1,RO,1000,,,,,,,,,,bb2,
Sine267,"SINE (1400, -20.000000, 80.000000, 2.000000, 0)",Double,1,RO,1400,,,,,,,,,,bb2,
Sine268,"SINE (100, -20.000000, 80.000000, 2.000000, 0)",Double,1,RO,100,,,,,,,,,,bb2,
Sine269,"SINE (300, -20.000000, 80.000000, 2.000000, 0)",Double,1,RO,300,,,,,,,,,,bb2,
Sine270,"SINE (1200, -20.000000, 80.000000, 2.000000, 0)",Double,1,RO,1200,,,,,,,,,,bb2,
Sine271,"SINE (700, -20.000000, 80.000000, 2.000000, 0)",Double,1,RO,700,,,,,,,,,,bb2,
Sine272,"SINE (900, -20.000000, 80.000000, 2.000000, 0)",Double,1,RO,900,,,,,,,,,,bb2,
Sine273,"SINE (2000, -20.000000, 80.000000, 2.000000, 0)",Double,1,RO,2000,,,,,,,,,,bb2,
Sine274,"SINE (100, -20.000000, 80.000000, 2.000000, 0)",Double,1,RO,200,,,,,,,,,,bb2,
Sine275,"SINE (300, -20.000000, 80.000000, 2.000000, 0)",Double,1,RO,300,,,,,,,,,,bb2,
Sine276,"SINE (1600, -20.000000, 80.000000, 2.000000, 0)",Double,1,RO,1600,,,,,,,,,,bb2,
Sine277,"SINE (400, -20.000000, 80.000000, 2.000000, 0)",Double,1,RO,400,,,,,,,,,,bb2,
Sine278,"SINE (1900, -20.000000, 80.000000, 2.000000, 0)",Double,1,RO,1900,,,,,,,,,,bb2,
Sine279,"SINE (1400, -20.000000, 80.000000, 2.000000, 0)",Double,1,RO,1400,,,,,,,,,,bb2,
Sine280,"SINE (2000, -20.000000, 80.000000, 2.000000, 0)",Double,1,RO,2000,,,,,,,,,,bb2,
Sine281,"SINE (1200, -20.000000, 80.000000, 2.000000, 0)",Double,1,RO,1200,,,,,,,,,,bb2,
Sine282,"SINE (1700, -20.000000, 80.000000, 2.000000, 0)",Double,1,RO,1700,,,,,,,,,,bb2,
Sine283,"SINE (600, -20.000000, 80.000000, 2.000000, 0)",Double,1,RO,600,,,,,,,,,,bb2,
Sine284,"SINE (1000, -20.000000, 80.000000, 2.000000, 0)",Double,1,RO,1000,,,,,,,,,,bb2,
Sine285,"SINE (1100, -20.000000, 80.000000, 2.000000, 0)",Double,1,RO,1100,,,,,,,,,,bb2,
Sine286,"SINE (1900, -20.000000, 80.000000, 2.000000, 0)",Double,1,RO,1900,,,,,,,,,,bb2,
Sine287,"SINE (1900, -20.000000, 80.000000, 2.000000, 0)",Double,1,RO,1900,,,,,,,,,,bb2,
Sine288,"SINE (800, -20.000000, 80.000000, 2.000000, 0)",Double,1,RO,800,,,,,,,,,,bb2,
Sine289,"SINE (1200, -20.000000, 80.000000, 2.000000, 0)",Double,1,RO,1200,,,,,,,,,,bb2,
Sine290,"SINE (1900, -20.000000, 80.000000, 2.000000, 0)",Double,1,RO,1900,,,,,,,,,,bb2,
Sine291,"SINE (1100, -20.000000, 80.000000, 2.000000, 0)",Double,1,RO,1100,,,,,,,,,,bb2,
Sine292,"SINE (1100, -20.000000, 80.000000, 2.000000, 0)",Double,1,RO,1100,,,,,,,,,,bb2,
Sine293,"SINE (1400, -20.000000, 80.000000, 2.000000, 0)",Double,1,RO,1400,,,,,,,,,,bb2,
Sine294,"SINE (600, -20.000000, 80.000000, 2.000000, 0)",Double,1,RO,600,,,,,,,,,,bb2,
Sine295,"SINE (2000, -20.000000, 80.000000, 2.000000, 0)",Double,1,RO,2000,,,,,,,,,,bb2,
Sine296,"SINE (1900, -20.000000, 80.000000, 2.000000, 0)",Double,1,RO,1900,,,,,,,,,,bb2,
Sine297,"SINE (1300, -20.000000, 80.000000, 2.000000, 0)",Double,1,RO,1300,,,,,,,,,,bb2,
Sine298,"SINE (1900, -20.000000, 80.000000, 2.000000, 0)",Double,1,RO,1900,,,,,,,,,,bb2,
Sine299,"SINE (1200, -20.000000, 80.000000, 2.000000, 0)",Double,1,RO,1200,,,,,,,,,,bb2,
Sine300,"SINE (1400, -20.000000, 80.000000, 2.000000, 0)",Double,1,RO,1400,,,,,,,,,,bb2,
Sine301,"SINE (400, -20.000000, 80.000000, 2.000000, 0)",Double,1,RO,400,,,,,,,,,,bb2,
Sine302,"SINE (1000, -20.000000, 80.000000, 2.000000, 0)",Double,1,RO,1000,,,,,,,,,,bb2,
Sine303,"SINE (300, -20.000000, 80.000000, 2.000000, 0)",Double,1,RO,300,,,,,,,,,,bb2,
Sine304,"SINE (1600, -20.000000, 80.000000, 2.000000, 0)",Double,1,RO,1600,,,,,,,,,,bb2,
Sine305,"SINE (300, -20.000000, 80.000000, 2.000000, 0)",Double,1,RO,300,,,,,,,,,,bb2,
Sine306,"SINE (1900, -20.000000, 80.000000, 2.000000, 0)",Double,1,RO,1900,,,,,,,,,,bb2,
Sine307,"SINE (1300, -20.000000, 80.000000, 2.000000, 0)",Double,1,RO,1300,,,,,,,,,,bb2,
Sine308,"SINE (1900, -20.000000, 80.000000, 2.000000, 0)",Double,1,RO,1900,,,,,,,,,,bb2,
Sine309,"SINE (1100, -20.000000, 80.000000, 2.000000, 0)",Double,1,RO,1100,,,,,,,,,,bb2,
Sine310,"SINE (300, -20.000000, 80.000000, 2.000000, 0)",Double,1,RO,300,,,,,,,,,,bb2,
